City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
0,Bredasdorp,ZA,-34.5322,20.0403,61.63,91,60,6.15,broken clouds,2022-10-24 03:47:07
1,Bambanglipuro,ID,-7.95,110.2833,84.58,68,99,8.52,overcast clouds,2022-10-24 03:47:07
2,Ostrovnoy,RU,68.0531,39.5131,38.37,64,100,25.01,light rain,2022-10-24 03:42:37
3,Vao,NC,-22.6667,167.4833,72.66,75,100,21.74,overcast clouds,2022-10-24 03:44:59
4,New Norfolk,AU,-42.7826,147.0587,56.91,73,99,1.99,overcast clouds,2022-10-24 03:47:08
5,Atuona,PF,-9.8,-139.0333,77.04,75,3,17.45,clear sky,2022-10-24 03:47:08
6,East London,ZA,-33.0153,27.9116,65.34,94,40,3.44,scattered clouds,2022-10-24 03:47:09
7,Prince Rupert,CA,54.3161,-130.3201,50.09,84,100,37.98,light rain,2022-10-24 03:47:09
8,Castro,BR,-24.7911,-50.0119,58.01,85,25,1.74,scattered clouds,2022-10-24 03:47:09
9,Cape Town,ZA,-33.9258,18.4232,62.28,83,0,11.5,clear sky,2022-10-24 03:46:41
10,Rocha,UY,-34.4833,-54.3333,51.73,97,19,3.85,few clouds,2022-10-24 03:46:03
11,Punta Arenas,CL,-53.15,-70.9167,44.71,70,0,16.11,clear sky,2022-10-24 03:43:21
12,Hermanus,ZA,-34.4187,19.2345,61.81,84,58,10.07,broken clouds,2022-10-24 03:47:11
13,Albany,US,42.6001,-73.9662,53.46,84,100,0.36,overcast clouds,2022-10-24 03:45:25
14,Carnarvon,AU,-24.8667,113.6333,71.02,58,24,16.75,few clouds,2022-10-24 03:47:11
15,Hasaki,JP,35.7333,140.8333,56.21,71,100,21.79,overcast clouds,2022-10-24 03:47:12
16,Puerto Ayora,EC,-0.7393,-90.3518,67.55,87,82,5.01,broken clouds,2022-10-24 03:47:12
17,Butaritari,KI,3.0707,172.7902,81.52,76,21,10.42,few clouds,2022-10-24 03:47:12
18,Jacqueville,CI,5.2052,-4.4146,78.58,82,93,5.68,light rain,2022-10-24 03:47:13
19,Ilulissat,GL,69.2167,-51.1,30.22,86,75,1.14,broken clouds,2022-10-24 03:43:30
20,Najran,SA,17.4924,44.1277,61.45,29,0,1.3,clear sky,2022-10-24 03:44:28
21,Balti,MD,47.7617,27.9289,48.9,90,16,2.89,few clouds,2022-10-24 03:47:14
22,Kieta,PG,-6.2167,155.6333,82.98,78,77,3.6,light rain,2022-10-24 03:44:18
23,Birao,CF,10.2849,22.7882,68.97,57,11,5.44,few clouds,2022-10-24 03:47:14
24,Georgetown,MY,5.4112,100.3354,87.73,77,40,5.01,scattered clouds,2022-10-24 03:43:24
25,Ushuaia,AR,-54.8,-68.3,40.66,93,0,4.61,clear sky,2022-10-24 03:47:15
26,Upernavik,GL,72.7868,-56.1549,21.06,75,36,4.94,scattered clouds,2022-10-24 03:47:15
27,Qaqortoq,GL,60.7167,-46.0333,33.66,99,100,5.61,snow,2022-10-24 03:47:16
28,Kalaleh,IR,37.3807,55.4916,58.6,88,20,0.0,few clouds,2022-10-24 03:47:16
29,Pontianak,ID,-0.0333,109.3333,83.98,79,75,4.61,broken clouds,2022-10-24 03:47:17
30,Mugla,TR,37.2303,28.3557,52.57,31,3,4.83,clear sky,2022-10-24 03:47:17
31,Rikitea,PF,-23.1203,-134.9692,72.64,84,46,11.99,light rain,2022-10-24 03:47:17
32,Maragogi,BR,-9.0122,-35.2225,75.33,87,76,8.32,broken clouds,2022-10-24 03:47:18
33,Paraiso,CR,9.8383,-83.8656,63.46,97,100,1.59,overcast clouds,2022-10-24 03:47:18
34,Merritt Island,US,28.5392,-80.672,74.03,82,75,10.36,broken clouds,2022-10-24 03:47:19
35,Eureka,US,40.8021,-124.1637,53.92,85,6,8.01,clear sky,2022-10-24 03:45:12
36,Severo-Kurilsk,RU,50.6789,156.125,39.88,72,61,8.37,broken clouds,2022-10-24 03:47:19
37,Manaure,CO,11.7751,-72.4445,81.82,78,82,10.96,broken clouds,2022-10-24 03:47:20
38,Bluff,NZ,-46.6,168.3333,48.45,55,90,14.09,overcast clouds,2022-10-24 03:47:20
39,Faanui,PF,-16.4833,-151.75,79.52,74,17,8.7,few clouds,2022-10-24 03:47:21
40,Kodiak,US,57.79,-152.4072,44.11,42,0,6.91,clear sky,2022-10-24 03:47:21
41,Bethel,US,41.3712,-73.414,57.38,70,100,6.91,overcast clouds,2022-10-24 03:47:22
42,Villa Carlos Paz,AR,-31.4241,-64.4978,61.39,41,3,1.99,clear sky,2022-10-24 03:47:22
43,Elko,US,41.0002,-115.5012,33.82,71,17,1.99,few clouds,2022-10-24 03:45:26
44,Hithadhoo,MV,-0.6,73.0833,81.9,72,42,7.11,scattered clouds,2022-10-24 03:48:23
45,Mataura,NZ,-46.1927,168.8643,52.11,44,95,5.75,overcast clouds,2022-10-24 03:48:23
46,Barrow,US,71.2906,-156.7887,24.82,86,100,21.85,overcast clouds,2022-10-24 03:48:23
47,Huangmei,CN,30.1924,116.025,74.93,19,87,15.41,overcast clouds,2022-10-24 03:48:24
48,Vestmannaeyjar,IS,63.4427,-20.2734,44.15,81,100,19.86,overcast clouds,2022-10-24 03:48:24
49,Noumea,NC,-22.2763,166.4572,82.38,65,100,14.16,overcast clouds,2022-10-24 03:48:25
50,Port Alfred,ZA,-33.5906,26.891,66.36,86,42,3.02,light rain,2022-10-24 03:48:25
51,Christchurch,NZ,-43.5333,172.6333,53.33,69,100,20.71,overcast clouds,2022-10-24 03:45:05
52,Carauari,BR,-4.8828,-66.8958,73.35,99,92,1.99,overcast clouds,2022-10-24 03:48:26
53,Baykit,RU,61.67,96.37,29.59,80,99,13.4,overcast clouds,2022-10-24 03:48:26
54,Kapaa,US,22.0752,-159.319,82.38,78,75,13.8,light rain,2022-10-24 03:48:27
55,Putina,PE,-15.4667,-69.4333,42.93,69,76,8.79,broken clouds,2022-10-24 03:48:27
56,Kaitangata,NZ,-46.2817,169.8464,50.0,50,92,11.16,overcast clouds,2022-10-24 03:48:28
57,Maldonado,UY,-34.6667,-54.9167,54.79,96,18,4.61,few clouds,2022-10-24 03:44:26
58,Inta,RU,66.0317,60.1659,30.72,92,100,15.5,overcast clouds,2022-10-24 03:48:28
59,Puerto Del Rosario,ES,28.5004,-13.8627,71.35,83,75,8.05,broken clouds,2022-10-24 03:48:29
60,Portland,US,45.5234,-122.6762,51.94,79,0,4.0,clear sky,2022-10-24 03:43:54
61,Pljevlja,ME,43.3333,19.3333,52.97,73,4,4.38,clear sky,2022-10-24 03:48:29
62,Ribeira Grande,PT,38.5167,-28.7,62.78,80,41,5.99,scattered clouds,2022-10-24 03:48:29
63,Lodja,CD,-3.4833,23.4333,70.81,90,90,2.04,overcast clouds,2022-10-24 03:48:30
64,Sorong,ID,-0.8833,131.25,87.26,62,100,7.29,overcast clouds,2022-10-24 03:48:30
65,Mount Isa,AU,-20.7333,139.5,100.15,17,23,23.71,few clouds,2022-10-24 03:48:31
66,Armidale,AU,-30.5167,151.65,66.78,69,100,8.68,overcast clouds,2022-10-24 03:48:31
67,Tuktoyaktuk,CA,69.4541,-133.0374,17.6,79,75,4.61,broken clouds,2022-10-24 03:48:31
68,Zhezkazgan,KZ,47.8043,67.7144,24.78,63,0,8.95,clear sky,2022-10-24 03:48:32
69,Bolgatanga,GH,10.7856,-0.8514,76.82,42,80,3.04,broken clouds,2022-10-24 03:48:32
70,Jijiga,ET,9.35,42.8,64.04,77,96,4.23,light rain,2022-10-24 03:48:33
71,Hobart,AU,-42.8794,147.3294,57.25,68,75,12.66,broken clouds,2022-10-24 03:44:50
72,Hilo,US,19.7297,-155.09,78.53,84,75,5.75,light rain,2022-10-24 03:45:14
73,Te Horo,NZ,-40.8084,175.1233,58.75,85,97,1.99,overcast clouds,2022-10-24 03:48:33
74,Vaini,TO,-21.2,-175.2,77.16,65,20,14.97,few clouds,2022-10-24 03:48:34
75,Atar,MR,20.5169,-13.0499,82.27,17,0,4.97,clear sky,2022-10-24 03:44:21
76,Tenenkou,ML,14.4572,-4.9169,81.93,28,45,7.2,scattered clouds,2022-10-24 03:48:34
77,Khatanga,RU,71.9667,102.5,2.75,90,61,6.31,broken clouds,2022-10-24 03:48:35
78,Coquimbo,CL,-29.9533,-71.3436,51.53,93,0,4.61,clear sky,2022-10-24 03:48:35
79,Nikolskoye,RU,59.7035,30.7861,32.79,88,5,5.5,clear sky,2022-10-24 03:48:35
80,Les Cayes,HT,18.2,-73.75,75.88,85,16,5.86,few clouds,2022-10-24 03:48:36
81,Calabar,NG,4.9517,8.322,73.13,96,96,1.34,overcast clouds,2022-10-24 03:48:36
82,Roebourne,AU,-20.7833,117.1333,88.23,27,61,13.42,broken clouds,2022-10-24 03:48:37
83,Evensk,RU,61.95,159.2333,16.23,77,76,8.12,broken clouds,2022-10-24 03:48:37
84,Effingham,US,32.3669,-81.3332,57.15,75,7,2.89,clear sky,2022-10-24 03:44:47
85,Carberry,CA,49.8689,-99.3602,41.23,86,100,24.54,overcast clouds,2022-10-24 03:48:38
86,Maniitsoq,GL,65.4167,-52.9,34.54,96,99,4.74,overcast clouds,2022-10-24 03:48:38
87,Talnakh,RU,69.4865,88.3972,24.21,96,99,8.61,light snow,2022-10-24 03:48:39
88,Lebu,CL,-37.6167,-73.65,47.68,87,99,8.39,overcast clouds,2022-10-24 03:47:52
89,Morondava,MG,-20.2833,44.2833,76.78,71,0,2.68,clear sky,2022-10-24 03:48:39
90,Busselton,AU,-33.65,115.3333,66.16,63,21,19.42,few clouds,2022-10-24 03:48:40
91,Yellowknife,CA,62.456,-114.3525,28.92,100,100,5.99,light snow,2022-10-24 03:49:40
92,Thompson,CA,55.7435,-97.8558,30.36,69,100,13.8,overcast clouds,2022-10-24 03:45:26
93,Kahului,US,20.8947,-156.47,82.42,71,40,21.85,light rain,2022-10-24 03:49:41
94,Rodos,GR,36.4408,28.2225,64.78,65,0,6.91,clear sky,2022-10-24 03:49:41
95,Yanam,IN,16.7333,82.2167,84.92,50,63,4.18,broken clouds,2022-10-24 03:49:42
96,Avarua,CK,-21.2078,-159.775,73.45,94,75,9.22,light rain,2022-10-24 03:49:42
97,Balurghat,IN,25.2167,88.7667,76.84,80,100,9.24,light rain,2022-10-24 03:49:43
98,Baie-Comeau,CA,49.2168,-68.1489,40.68,100,0,0.0,clear sky,2022-10-24 03:49:43
99,Gillingham,GB,51.3891,0.5486,57.9,87,82,1.01,broken clouds,2022-10-24 03:49:44
100,Mto Wa Mbu,TZ,-3.35,35.85,68.43,82,89,4.25,overcast clouds,2022-10-24 03:49:44
101,Namtsy,RU,62.7161,129.6658,28.51,85,100,12.88,overcast clouds,2022-10-24 03:49:45
102,Hambantota,LK,6.1241,81.1185,82.74,83,20,11.5,few clouds,2022-10-24 03:49:45
103,Kathmandu,NP,27.7167,85.3167,68.22,56,20,2.3,few clouds,2022-10-24 03:48:42
104,Den Helder,NL,52.9599,4.7593,59.99,84,40,18.01,scattered clouds,2022-10-24 03:49:46
105,Jinchang,CN,38.4953,102.1739,57.49,32,92,4.23,overcast clouds,2022-10-24 03:49:46
106,Ozernovskiy,RU,51.5,156.5167,39.61,67,99,8.9,light rain,2022-10-24 03:49:46
107,Saskylakh,RU,71.9167,114.0833,0.86,99,84,2.39,broken clouds,2022-10-24 03:49:47
108,Port Lincoln,AU,-34.7333,135.8667,61.0,81,92,15.59,overcast clouds,2022-10-24 03:49:47
109,Namibe,AO,-15.1961,12.1522,67.23,87,57,5.26,broken clouds,2022-10-24 03:46:30
110,Port Elizabeth,ZA,-33.918,25.5701,64.69,94,100,6.91,overcast clouds,2022-10-24 03:47:15
111,Qaanaaq,GL,77.484,-69.3632,19.44,93,100,2.19,overcast clouds,2022-10-24 03:49:48
112,Alexandria,EG,31.2156,29.9553,64.94,59,0,9.4,clear sky,2022-10-24 03:48:02
113,Coruripe,BR,-10.1256,-36.1756,74.59,89,82,8.75,broken clouds,2022-10-24 03:49:49
114,Jamestown,US,42.097,-79.2353,58.59,58,0,4.61,clear sky,2022-10-24 03:47:06
115,Los Llanos De Aridane,ES,28.6585,-17.9182,65.95,73,0,5.99,clear sky,2022-10-24 03:49:50
116,Victoria,HK,22.2855,114.1577,83.97,70,16,8.99,few clouds,2022-10-24 03:49:51
117,Kropotkin,RU,45.4375,40.5756,54.1,83,100,17.78,overcast clouds,2022-10-24 03:45:48
118,Mar Del Plata,AR,-38.0023,-57.5575,56.88,90,0,15.99,clear sky,2022-10-24 03:49:51
119,Iqaluit,CA,63.7506,-68.5145,29.93,80,75,12.66,light snow,2022-10-24 03:49:52
120,Balkanabat,TM,39.5108,54.3671,61.92,52,37,4.9,scattered clouds,2022-10-24 03:49:52
121,Pevek,RU,69.7008,170.3133,13.62,95,100,1.59,overcast clouds,2022-10-24 03:49:53
122,Rudnya,RU,54.947,31.0934,43.72,90,99,10.71,overcast clouds,2022-10-24 03:49:53
123,Chipiona,ES,36.7366,-6.437,64.62,88,0,3.44,clear sky,2022-10-24 03:49:54
124,Broken Hill,AU,-31.95,141.4333,68.2,55,72,17.43,broken clouds,2022-10-24 03:45:05
125,Marang,MY,5.2056,103.2059,82.96,81,100,5.7,moderate rain,2022-10-24 03:49:54
126,Souillac,MU,-20.5167,57.5167,71.98,88,75,3.44,broken clouds,2022-10-24 03:49:55
127,Bethanien,NA,-26.502,17.1583,64.24,32,59,2.8,broken clouds,2022-10-24 03:49:55
128,Lavrentiya,RU,65.5833,-171.0,29.05,88,65,6.17,broken clouds,2022-10-24 03:49:56
129,Cockburn Town,TC,21.4612,-71.1419,81.41,72,90,12.66,overcast clouds,2022-10-24 03:49:55
130,Luderitz,NA,-26.6481,15.1594,57.69,90,74,14.99,broken clouds,2022-10-24 03:49:56
131,Luganville,VU,-15.5333,167.1667,76.95,90,100,2.82,overcast clouds,2022-10-24 03:49:57
132,Sabang,ID,5.8933,95.3214,81.63,77,99,13.53,overcast clouds,2022-10-24 03:49:57
133,Cap-Aux-Meules,CA,47.3821,-61.8597,50.02,93,100,2.3,overcast clouds,2022-10-24 03:45:00
134,Mayumba,GA,-3.432,10.6554,76.28,91,100,2.71,light rain,2022-10-24 03:49:58
135,Camopi,GF,3.1655,-52.3158,72.55,91,78,1.45,broken clouds,2022-10-24 03:50:58
136,Kutulik,RU,53.3508,102.7839,36.23,56,100,15.57,overcast clouds,2022-10-24 03:50:59
137,Mabaruma,GY,8.2,-59.7833,74.53,99,84,2.64,broken clouds,2022-10-24 03:50:59
138,Saint-Philippe,RE,-21.3585,55.7679,76.59,77,43,7.65,scattered clouds,2022-10-24 03:50:59
139,Champerico,GT,14.3,-91.9167,79.16,80,36,4.21,scattered clouds,2022-10-24 03:51:00
140,Agadez,NE,19.75,10.25,67.69,35,36,10.09,scattered clouds,2022-10-24 03:51:00
141,Kendari,ID,-3.945,122.4989,91.76,52,87,2.73,overcast clouds,2022-10-24 03:51:01
142,Osmena,PH,10.5208,119.9258,84.79,74,27,9.22,scattered clouds,2022-10-24 03:51:01
143,Kuusamo,FI,65.9667,29.1833,30.24,86,75,10.36,broken clouds,2022-10-24 03:51:02
144,Sapouy,BF,11.5544,-1.7736,74.37,43,24,4.76,few clouds,2022-10-24 03:51:03
145,Chara,RU,56.9064,118.2631,33.76,68,100,1.77,overcast clouds,2022-10-24 03:51:03
146,Beloha,MG,-25.1667,45.05,74.59,66,1,6.13,clear sky,2022-10-24 03:51:03
147,Yaan,NG,7.3833,8.5667,73.0,95,95,1.28,overcast clouds,2022-10-24 03:51:04
148,Torbay,CA,47.6666,-52.7314,52.57,92,20,8.05,few clouds,2022-10-24 03:51:04
149,Vardo,NO,70.3705,31.1107,35.58,87,75,6.91,broken clouds,2022-10-24 03:51:05
150,Kitimat,CA,54.0524,-128.6534,39.58,30,100,2.35,moderate rain,2022-10-24 03:51:05
151,Lazaro Cardenas,MX,17.9583,-102.2,77.79,88,79,3.27,broken clouds,2022-10-24 03:51:06
152,Altamira,BR,-3.2033,-52.2064,79.86,74,99,3.85,overcast clouds,2022-10-24 03:51:06
153,Solanea,BR,-6.755,-35.54,71.83,92,49,2.71,scattered clouds,2022-10-24 03:51:07
154,Chuy,UY,-33.6971,-53.4616,55.31,93,24,5.23,few clouds,2022-10-24 03:51:07
155,Mehamn,NO,71.0357,27.8492,37.35,70,100,12.66,overcast clouds,2022-10-24 03:51:07
156,Watsa,CD,3.0372,29.5355,62.29,99,61,2.53,broken clouds,2022-10-24 03:51:08
157,Holland,US,42.7875,-86.1089,68.41,60,20,11.5,few clouds,2022-10-24 03:51:08
158,Sao Filipe,CV,14.8961,-24.4956,78.06,72,0,3.76,clear sky,2022-10-24 03:51:09
159,Makueni,KE,-1.8041,37.6203,65.46,81,98,2.73,overcast clouds,2022-10-24 03:51:09
160,Cabo San Lucas,MX,22.8909,-109.9124,79.9,71,18,10.0,few clouds,2022-10-24 03:49:44
161,Cap Malheureux,MU,-19.9842,57.6142,74.46,72,33,5.01,scattered clouds,2022-10-24 03:51:10
162,Sambava,MG,-14.2667,50.1667,72.81,78,16,6.38,few clouds,2022-10-24 03:51:10
163,Ponta Do Sol,PT,32.6667,-17.1,70.0,65,100,7.02,overcast clouds,2022-10-24 03:51:11
164,San Cristobal,VE,7.7669,-72.225,71.78,95,70,1.79,broken clouds,2022-10-24 03:51:11
165,Myitkyina,MM,25.3833,97.4,75.96,77,100,1.92,overcast clouds,2022-10-24 03:51:11
166,Airai,TL,-8.9266,125.4092,79.79,39,86,1.86,overcast clouds,2022-10-24 03:51:12
167,Solnechnyy,RU,50.7214,136.6319,40.98,43,38,2.98,scattered clouds,2022-10-24 03:51:12
168,Taga,RO,46.95,24.05,43.32,92,73,2.51,broken clouds,2022-10-24 03:51:13
169,Pisco,PE,-13.7,-76.2167,60.85,82,0,12.66,clear sky,2022-10-24 03:51:13
170,Cidreira,BR,-30.1811,-50.2056,56.89,86,2,4.97,clear sky,2022-10-24 03:51:14
171,Sinnamary,GF,5.3833,-52.95,79.84,86,78,10.54,broken clouds,2022-10-24 03:51:14
172,Saint-Leu,RE,-21.15,55.2833,76.06,71,4,3.27,clear sky,2022-10-24 03:51:15
173,Molteno,ZA,-31.3968,26.3625,56.12,91,93,4.92,overcast clouds,2022-10-24 03:51:16
174,Marsaxlokk,MT,35.8419,14.5431,70.09,65,0,7.63,clear sky,2022-10-24 03:51:17
175,Moron,AR,-34.6534,-58.6198,62.35,89,7,9.01,clear sky,2022-10-24 03:51:17
176,Puerto Escondido,MX,15.85,-97.0667,80.2,86,77,5.41,broken clouds,2022-10-24 03:51:18
177,Tasiilaq,GL,65.6145,-37.6368,32.79,99,100,4.29,snow,2022-10-24 03:51:18
178,Norman Wells,CA,65.282,-126.8329,24.84,93,100,2.3,light snow,2022-10-24 03:51:18
179,Tual,ID,-5.6667,132.75,84.11,74,100,6.13,overcast clouds,2022-10-24 03:51:19
180,Nelson Bay,AU,-32.7167,152.15,66.99,98,100,5.01,heavy intensity rain,2022-10-24 03:51:19
181,Sayansk,RU,54.1088,102.1648,34.56,57,100,12.35,overcast clouds,2022-10-24 03:51:20
182,Inirida,CO,3.8653,-67.9239,73.69,98,100,3.22,light rain,2022-10-24 03:52:21
183,Sao Joao Da Barra,BR,-21.6403,-41.0511,70.21,88,90,4.99,light rain,2022-10-24 03:52:21
184,Winslow,US,35.0242,-110.6974,48.38,27,100,24.16,overcast clouds,2022-10-24 03:52:22
185,Chokurdakh,RU,70.6333,147.9167,-2.31,94,60,7.29,broken clouds,2022-10-24 03:52:22
186,Flinders,AU,-34.5833,150.8552,66.18,94,100,1.99,light rain,2022-10-24 03:52:23
187,Takestan,IR,36.0696,49.6959,48.33,52,9,1.05,clear sky,2022-10-24 03:52:23
188,Tateyama,JP,34.9833,139.8667,62.1,78,100,19.48,overcast clouds,2022-10-24 03:52:24
189,Hualmay,PE,-11.0964,-77.6139,61.43,83,85,9.46,overcast clouds,2022-10-24 03:52:24
190,Akure,NG,7.2526,5.1931,71.06,98,93,0.29,overcast clouds,2022-10-24 03:52:24
191,Hervey Bay,AU,-25.2986,152.8535,75.47,79,80,13.24,broken clouds,2022-10-24 03:52:25
192,Russkaya Polyana,UA,49.417,31.9201,51.28,87,100,9.66,overcast clouds,2022-10-24 03:52:25
193,Sungurlu,TR,40.1675,34.3739,48.65,40,0,1.54,clear sky,2022-10-24 03:52:26
194,Bilibino,RU,68.0546,166.4372,-2.65,100,98,2.59,overcast clouds,2022-10-24 03:52:26
195,Kruisfontein,ZA,-34.0033,24.7314,59.88,94,40,2.39,scattered clouds,2022-10-24 03:52:27
196,Dungarpur,IN,23.8333,73.7167,79.63,25,0,2.89,clear sky,2022-10-24 03:52:27
197,Sonoita,MX,31.85,-112.8333,68.77,31,3,7.67,clear sky,2022-10-24 03:52:28
198,Arraial Do Cabo,BR,-22.9661,-42.0278,70.93,79,87,3.0,overcast clouds,2022-10-24 03:52:28
199,Obigarm,TJ,38.7173,69.7088,55.65,54,100,6.85,overcast clouds,2022-10-24 03:52:28
200,Yangambi,CD,0.8102,24.4336,67.84,97,100,0.81,overcast clouds,2022-10-24 03:52:29
201,Portlethen,GB,57.0547,-2.1307,54.77,99,100,4.61,mist,2022-10-24 03:52:29
202,Bam,IR,29.106,58.357,77.52,17,0,3.18,clear sky,2022-10-24 03:52:30
203,Iracoubo,GF,5.4802,-53.2011,80.11,86,84,11.18,broken clouds,2022-10-24 03:52:30
204,Mahebourg,MU,-20.4081,57.7,74.25,88,75,3.44,broken clouds,2022-10-24 03:52:31
205,Nantucket,US,41.2835,-70.0995,59.05,96,100,11.18,overcast clouds,2022-10-24 03:52:31
206,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,73.35,99,100,1.99,overcast clouds,2022-10-24 03:52:32
207,Samarai,PG,-10.6167,150.6667,83.59,67,83,8.16,broken clouds,2022-10-24 03:52:32
208,Port Hardy,CA,50.6996,-127.4199,48.38,81,100,12.66,overcast clouds,2022-10-24 03:52:32
209,Kununurra,AU,-15.7667,128.7333,106.48,15,15,11.43,few clouds,2022-10-24 03:52:33
210,Sao Felix Do Xingu,BR,-6.6447,-51.995,73.56,84,56,1.45,broken clouds,2022-10-24 03:52:33
211,Norden,DE,53.6,7.2,59.95,97,63,1.01,broken clouds,2022-10-24 03:52:34
212,Ures,MX,29.4333,-110.4,66.07,72,77,0.74,broken clouds,2022-10-24 03:52:34
213,Saint George,US,37.1041,-113.5841,46.99,57,0,5.75,clear sky,2022-10-24 03:50:31
214,Manicore,BR,-5.8092,-61.3003,75.78,86,95,1.79,overcast clouds,2022-10-24 03:52:35
215,Date,JP,42.4681,140.8681,45.37,83,90,9.8,overcast clouds,2022-10-24 03:52:35
216,Tautira,PF,-17.7333,-149.15,78.42,77,23,10.85,few clouds,2022-10-24 03:52:36
217,Kantunilkin,MX,21.0917,-87.45,69.82,87,27,2.57,scattered clouds,2022-10-24 03:52:36
218,Jacareacanga,BR,-6.2222,-57.7528,79.02,72,81,0.45,broken clouds,2022-10-24 03:52:37
219,The Valley,AI,18.217,-63.0578,82.26,76,6,12.91,clear sky,2022-10-24 03:52:37
220,Sabla,NG,12.7525,4.7077,76.93,26,94,8.84,overcast clouds,2022-10-24 03:52:37
221,Riyadh,SA,24.6877,46.7219,64.54,19,0,2.95,clear sky,2022-10-24 03:52:38
222,Fortuna,US,40.5982,-124.1573,53.65,85,0,9.22,clear sky,2022-10-24 03:52:38
223,Zhigansk,RU,66.7697,123.3711,22.71,93,100,35.84,snow,2022-10-24 03:52:39
224,Innellan,GB,55.8919,-4.9616,52.77,97,100,4.07,overcast clouds,2022-10-24 03:52:39
225,Porvoo,FI,60.3923,25.6651,31.15,84,19,5.32,few clouds,2022-10-24 03:52:39
226,Tiksi,RU,71.6872,128.8694,21.15,95,98,7.76,overcast clouds,2022-10-24 03:52:40
227,Zhob,PK,31.3411,69.4481,65.66,17,0,4.41,clear sky,2022-10-24 03:53:41
228,Dikson,RU,73.5069,80.5464,28.18,77,100,22.88,overcast clouds,2022-10-24 03:53:41
