City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
459,Batticaloa,LK,7.7102,81.6924,82.45,70,98,2.28,overcast clouds,2022-10-24 04:00:19
460,Langsa,ID,4.4683,97.9683,77.77,89,100,3.76,overcast clouds,2022-10-24 04:00:20
461,San Quintin,MX,30.4833,-115.95,63.45,67,0,9.06,clear sky,2022-10-24 04:00:21
462,Cherskiy,RU,68.75,161.3,6.26,97,92,6.35,overcast clouds,2022-10-24 04:00:22
463,Auki,SB,-8.7676,160.7034,82.42,78,56,4.83,broken clouds,2022-10-24 04:00:22
464,Ulladulla,AU,-35.35,150.4667,63.5,97,100,13.22,light rain,2022-10-24 04:00:23
465,Troitsko-Pechorsk,RU,62.7084,56.1964,33.3,98,100,6.93,light snow,2022-10-24 04:00:23
466,Adrar,MR,20.5022,-10.0711,79.03,16,26,10.65,scattered clouds,2022-10-24 04:00:24
467,Tonj,SS,7.2737,28.6822,71.08,86,75,1.59,broken clouds,2022-10-24 04:00:24
468,Kalmunai,LK,7.4167,81.8167,83.57,69,93,1.5,overcast clouds,2022-10-24 04:00:25
469,Udachnyy,RU,66.4167,112.4,28.45,92,100,8.14,light snow,2022-10-24 04:00:25
470,Vostok,RU,46.4856,135.8833,37.33,48,18,6.62,few clouds,2022-10-24 04:00:26
471,Pingliang,CN,35.5392,106.6861,59.07,45,87,10.2,overcast clouds,2022-10-24 04:00:26
472,Bagacay,PH,12.9821,124.1415,85.41,71,94,10.02,overcast clouds,2022-10-24 04:00:27
473,Mecca,SA,21.4267,39.8261,77.92,64,1,2.66,clear sky,2022-10-24 03:57:18
474,Svetlyy,RU,54.675,20.1347,48.25,94,94,7.18,overcast clouds,2022-10-24 04:00:28
475,Chase,CA,50.8165,-119.6857,45.16,64,100,3.36,overcast clouds,2022-10-24 03:56:15
476,Kabanjahe,ID,3.1001,98.4908,71.85,77,100,2.95,moderate rain,2022-10-24 04:00:29
477,Marbella,ES,36.5154,-4.8858,68.25,100,88,3.02,overcast clouds,2022-10-24 04:00:29
478,Hami,CN,42.8,93.45,60.87,23,20,11.86,few clouds,2022-10-24 04:00:30
479,Bao,PH,13.6414,122.8314,88.18,63,95,7.34,overcast clouds,2022-10-24 04:00:30
480,Bandarbeyla,SO,9.4942,50.8122,78.76,76,49,2.08,scattered clouds,2022-10-24 04:00:31
481,Mathathane,BW,-22.2687,28.7495,69.12,72,15,7.9,few clouds,2022-10-24 04:00:31
482,Merritt,CA,50.1123,-120.7942,40.03,76,100,5.86,overcast clouds,2022-10-24 04:00:02
483,Waipawa,NZ,-41.4122,175.5153,59.31,61,98,12.3,overcast clouds,2022-10-24 04:00:32
484,Salta,AR,-24.7859,-65.4117,65.57,64,72,4.0,broken clouds,2022-10-24 04:00:33
485,Jiaonan,CN,35.8786,119.9753,64.18,41,0,3.76,clear sky,2022-10-24 04:00:33
486,Strezhevoy,RU,60.7333,77.5889,31.14,69,100,18.63,overcast clouds,2022-10-24 04:00:34
487,Karratha,AU,-20.7377,116.8463,86.0,34,42,15.99,scattered clouds,2022-10-24 04:00:34
488,Saskatoon,CA,52.1168,-106.6345,31.98,93,100,11.5,snow,2022-10-24 03:59:32
489,Carutapera,BR,-1.195,-46.02,79.09,76,19,8.75,few clouds,2022-10-24 04:00:35
490,Sussex,US,41.1834,-74.6663,57.36,72,100,12.66,overcast clouds,2022-10-24 04:00:35
491,Afsin,TR,38.2477,36.914,47.61,30,10,1.88,clear sky,2022-10-24 04:00:36
492,Sola,VU,-13.8833,167.55,79.29,77,100,12.5,light rain,2022-10-24 04:00:36
493,Markapur,IN,15.7333,79.2833,79.99,50,91,5.64,overcast clouds,2022-10-24 04:00:37
494,Currais Novos,BR,-6.2608,-36.5178,71.78,87,17,12.97,few clouds,2022-10-24 04:00:37
495,Wukari,NG,7.85,9.7833,72.34,94,99,1.63,overcast clouds,2022-10-24 04:00:38
496,Hutchinson,US,38.0608,-97.9298,76.03,60,93,5.99,overcast clouds,2022-10-24 04:00:39
497,Isfana,KG,39.8386,69.5306,41.56,82,100,0.96,light rain,2022-10-24 04:00:40
498,Naze,JP,28.3667,129.4833,74.32,60,10,22.03,clear sky,2022-10-24 04:00:40
499,Batagay-Alyta,RU,67.8006,130.4114,11.91,90,100,4.25,overcast clouds,2022-10-24 04:00:41
500,Avera,US,33.194,-82.5271,53.38,69,5,3.74,clear sky,2022-10-24 04:01:41
501,Sakakah,SA,29.9697,40.2064,69.37,39,13,5.46,few clouds,2022-10-24 03:58:27
502,Awjilah,LY,29.1081,21.2869,60.69,72,3,6.73,clear sky,2022-10-24 04:01:42
503,Fare,PF,-16.7,-151.0167,79.29,73,26,8.05,scattered clouds,2022-10-24 04:01:42
504,Totness,SR,5.8833,-56.3167,79.99,85,95,12.21,overcast clouds,2022-10-24 04:01:43
505,Nata,PA,8.3333,-80.5167,74.59,95,100,4.23,light rain,2022-10-24 04:01:44
506,Jablah,SY,35.3614,35.9256,66.49,72,20,4.61,few clouds,2022-10-24 04:01:44
507,Talara,PE,-4.5772,-81.2719,64.8,80,98,15.52,overcast clouds,2022-10-24 04:01:44
508,Dubbo,AU,-32.25,148.6167,73.26,67,88,5.7,light rain,2022-10-24 04:00:43
509,Port Blair,IN,11.6667,92.75,83.57,78,76,17.36,broken clouds,2022-10-24 04:01:45
510,Port Macquarie,AU,-31.4333,152.9167,67.89,94,100,3.11,light rain,2022-10-24 04:01:46
511,Anadyr,RU,64.75,177.4833,19.9,79,75,13.42,broken clouds,2022-10-24 04:01:47
512,Tromso,NO,69.6496,18.957,34.38,93,75,10.36,broken clouds,2022-10-24 04:01:47
513,Teguise,ES,29.0605,-13.564,64.62,88,0,8.05,clear sky,2022-10-24 04:01:47
514,Tabory,RU,58.5198,64.5495,32.77,69,34,14.38,scattered clouds,2022-10-24 04:01:48
515,Neftcala,AZ,39.3742,49.2472,55.89,91,7,7.65,clear sky,2022-10-24 04:01:48
516,Yuncheng,CN,35.0231,110.9928,72.95,31,77,9.55,broken clouds,2022-10-24 04:00:38
517,Nuuk,GL,64.1835,-51.7216,34.41,100,100,10.36,light shower snow,2022-10-24 04:01:49
518,Pakxan,LA,18.3778,103.6601,88.99,44,71,4.56,broken clouds,2022-10-24 04:01:49
519,Haines Junction,CA,60.7522,-137.5108,30.43,75,100,5.19,overcast clouds,2022-10-24 04:01:50
520,Recea,RO,47.6333,23.5167,49.21,93,40,5.99,scattered clouds,2022-10-24 04:01:50
521,Atasu,KZ,48.6814,71.6433,33.08,45,4,4.47,clear sky,2022-10-24 04:01:50
522,Sept-Iles,CA,50.2001,-66.3821,48.18,87,81,2.62,broken clouds,2022-10-24 04:01:51
523,Ahipara,NZ,-35.1667,173.1667,62.06,61,28,10.11,scattered clouds,2022-10-24 04:01:52
524,Trairi,BR,-3.2778,-39.2689,78.13,82,29,10.27,scattered clouds,2022-10-24 04:00:39
525,Liverpool,GB,53.4106,-2.9779,54.64,94,75,8.05,broken clouds,2022-10-24 04:00:38
526,Ankang,CN,32.68,109.0172,64.13,66,100,2.39,overcast clouds,2022-10-24 04:01:53
527,Ucluelet,CA,48.9329,-125.5528,49.08,91,100,3.0,light rain,2022-10-24 04:01:53
528,Mahibadhoo,MV,3.7833,72.9667,81.19,78,92,16.98,moderate rain,2022-10-24 03:58:26
529,Padang,ID,-0.9492,100.3543,86.05,74,96,5.06,overcast clouds,2022-10-24 03:58:26
530,Pundaguitan,PH,6.3711,126.1689,83.57,70,100,5.55,overcast clouds,2022-10-24 04:01:54
531,Kasongo-Lunda,CD,-6.4667,16.8167,69.96,95,99,0.63,overcast clouds,2022-10-24 04:01:55
532,Kitui,KE,-1.367,38.0106,65.05,82,97,3.06,overcast clouds,2022-10-24 04:01:55
533,Lagoa,PT,39.05,-27.9833,64.44,72,15,17.98,few clouds,2022-10-24 04:01:56
534,Nizwa,OM,22.9333,57.5333,78.69,32,0,1.23,clear sky,2022-10-24 04:01:57
535,Healdsburg,US,38.6105,-122.8692,59.02,56,0,10.36,clear sky,2022-10-24 04:01:08
536,Harrisburg,US,40.2737,-76.8844,56.62,94,100,1.99,moderate rain,2022-10-24 04:00:21
537,Singapore,SG,1.2897,103.8501,80.64,85,75,1.14,moderate rain,2022-10-24 03:58:44
538,Kurchum,KZ,48.5722,83.6542,36.93,49,1,9.89,clear sky,2022-10-24 04:01:57
539,Hammel,DK,56.2576,9.8632,54.14,97,100,13.35,overcast clouds,2022-10-24 04:01:58
540,El Carrizo,MX,24.0261,-106.8814,73.2,91,11,3.83,few clouds,2022-10-24 04:01:58
541,Terrace,CA,54.5163,-128.6035,39.25,99,100,2.04,light rain,2022-10-24 04:01:59
542,Piacabucu,BR,-10.4056,-36.4344,75.16,88,78,8.75,broken clouds,2022-10-24 04:01:59
543,Korla,CN,41.7597,86.1469,59.9,28,100,9.64,overcast clouds,2022-10-24 04:00:32
544,Oktyabrskoye,RU,43.0645,44.7417,39.34,93,100,4.47,mist,2022-10-24 04:02:00
545,Bonavista,CA,48.6499,-53.1147,51.31,79,0,13.69,clear sky,2022-10-24 04:02:00
546,Ballina,AU,-28.8667,153.5667,81.79,74,98,6.49,overcast clouds,2022-10-24 04:03:01
547,Mehran,IR,33.1222,46.1646,79.86,27,51,6.11,broken clouds,2022-10-24 04:03:01
548,Palana,RU,59.1167,159.9667,27.7,72,38,5.61,scattered clouds,2022-10-24 04:03:02
549,Deputatskiy,RU,69.3,139.9,8.53,90,100,3.0,overcast clouds,2022-10-24 04:03:03
550,Quatre Cocos,MU,-20.2078,57.7625,74.08,74,57,11.07,broken clouds,2022-10-24 04:03:03
551,Mogadishu,SO,2.0371,45.3438,78.73,79,54,10.18,broken clouds,2022-10-24 04:00:14
552,Aklavik,CA,68.2191,-135.0107,7.03,98,91,0.22,overcast clouds,2022-10-24 04:03:04
553,El Seibo,DO,18.7641,-69.0375,72.99,93,22,3.6,few clouds,2022-10-24 04:03:04
554,Dasoguz,TM,41.8363,59.9666,49.62,53,90,8.19,overcast clouds,2022-10-24 04:03:05
555,Ambon,ID,-3.6954,128.1814,89.74,66,20,8.05,few clouds,2022-10-24 04:03:05
556,Kenai,US,60.5544,-151.2583,35.15,64,0,2.08,clear sky,2022-10-24 04:03:06
557,West Sacramento,US,38.5805,-121.5302,65.08,31,0,16.11,clear sky,2022-10-24 04:03:06
558,Bahia Honda,CU,22.9036,-83.1592,73.99,86,8,8.88,clear sky,2022-10-24 04:03:07
559,Ngunguru,NZ,-35.6167,174.5,62.94,59,4,2.53,clear sky,2022-10-24 04:03:07
560,Kavieng,PG,-2.5744,150.7967,84.96,65,68,4.41,broken clouds,2022-10-24 04:03:08
561,Lapithos,CY,35.3375,33.1792,59.29,54,0,7.43,clear sky,2022-10-24 04:03:08
562,Lexington,US,37.9887,-84.4777,62.49,57,88,6.98,overcast clouds,2022-10-24 03:58:55
563,Sorgun,TR,39.8101,35.186,44.6,40,2,2.59,clear sky,2022-10-24 04:00:12
564,Shadrinsk,RU,56.0852,63.6335,31.57,53,28,12.93,scattered clouds,2022-10-24 04:03:09
565,Sturgis,US,41.7992,-85.4192,67.48,58,0,11.5,clear sky,2022-10-24 04:00:38
566,Sumbawanga,TZ,-7.9667,31.6167,61.09,51,66,3.67,broken clouds,2022-10-24 04:03:10
567,Japura,ID,-0.3167,102.35,88.14,58,99,5.41,overcast clouds,2022-10-24 04:03:10
568,San Jose De Rio Tinto,HN,14.9333,-85.7,69.3,98,17,1.99,few clouds,2022-10-24 04:03:10
569,Broome,US,42.2506,-75.833,58.01,81,100,3.44,overcast clouds,2022-10-24 04:03:11
570,Ancud,CL,-41.8697,-73.8203,50.92,93,100,19.37,light rain,2022-10-24 04:03:11
571,Chiang Khong,TH,20.2613,100.4046,87.35,50,57,1.79,broken clouds,2022-10-24 04:03:12
572,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,73.22,99,100,2.21,light rain,2022-10-24 04:00:23
573,Saint-Pierre,RE,-21.3393,55.4781,76.91,65,0,4.61,clear sky,2022-10-24 04:03:12
574,Vanimo,PG,-2.6741,141.3028,85.57,65,95,8.05,overcast clouds,2022-10-24 04:03:13
575,Rodrigues Alves,BR,-7.738,-72.6509,71.82,99,100,0.92,light rain,2022-10-24 04:03:14
576,Viedma,AR,-40.8135,-62.9967,64.71,44,74,19.8,broken clouds,2022-10-24 04:03:14
577,Okahandja,NA,-21.9833,16.9167,72.03,38,17,2.13,few clouds,2022-10-24 04:03:15
578,Goya,AR,-29.14,-59.2626,59.72,63,0,5.79,clear sky,2022-10-24 04:03:15
579,Seoul,KR,37.5683,126.9778,58.39,39,0,13.8,clear sky,2022-10-24 03:59:13
580,Surt,LY,31.2089,16.5887,66.81,74,0,5.39,clear sky,2022-10-24 04:03:16
581,Tomatlan,MX,19.9333,-105.25,73.81,95,97,2.35,overcast clouds,2022-10-24 04:03:16
582,Richards Bay,ZA,-28.783,32.0377,70.29,92,100,2.13,light rain,2022-10-24 04:03:16
583,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,69.17,72,0,8.14,clear sky,2022-10-24 03:58:31
584,Olafsvik,IS,64.8945,-23.7142,42.85,79,100,13.0,light rain,2022-10-24 04:03:17
585,Palauig,PH,15.435,119.9045,85.69,68,79,6.15,broken clouds,2022-10-24 04:03:18
586,Dwarka,IN,22.2394,68.9678,84.72,43,0,6.26,clear sky,2022-10-24 04:03:18
587,Margate,GB,51.3813,1.3862,58.3,87,69,7.0,broken clouds,2022-10-24 04:03:18
588,Carmen,MX,18.6333,-91.8333,78.8,74,18,12.82,few clouds,2022-10-24 04:01:03
589,Gazli,UZ,40.1333,63.45,53.35,48,88,14.7,overcast clouds,2022-10-24 04:03:19
590,Tabriz,IR,38.08,46.2919,42.26,100,40,4.61,scattered clouds,2022-10-24 04:03:20
591,Maua,BR,-23.6678,-46.4614,66.36,89,63,4.5,broken clouds,2022-10-24 04:03:20
592,Cangucu,BR,-31.395,-52.6756,53.01,97,46,4.97,scattered clouds,2022-10-24 04:01:33
593,Conde,BR,-7.2597,-34.9075,74.37,86,13,7.78,few clouds,2022-10-24 04:03:21
594,Chitose,JP,42.8194,141.6522,44.67,81,75,18.41,light intensity shower rain,2022-10-24 04:04:21
595,San Patricio,US,28.017,-97.5169,80.49,75,93,18.63,overcast clouds,2022-10-24 04:04:21
596,Acapulco,MX,16.8634,-99.8901,79.48,86,73,5.46,broken clouds,2022-10-24 04:04:22
597,Makakilo City,US,21.3469,-158.0858,78.69,72,5,17.05,clear sky,2022-10-24 04:00:18
598,Shingu,JP,33.7333,135.9833,70.52,44,2,3.67,clear sky,2022-10-24 04:04:23
599,Babu,CN,24.4167,111.5167,88.65,23,2,3.58,clear sky,2022-10-24 04:04:23
600,Bartica,GY,6.4,-58.6167,79.12,99,99,1.95,overcast clouds,2022-10-24 04:04:24
601,Baiyin,CN,36.5583,104.2081,59.13,49,98,2.37,overcast clouds,2022-10-24 04:04:24
602,Marshall,US,34.3834,-86.3333,61.3,63,0,3.44,clear sky,2022-10-24 04:04:25
603,San Ramon,US,37.7799,-121.978,62.11,45,0,3.44,clear sky,2022-10-24 04:02:40
604,Ilo,PE,-17.6394,-71.3375,60.66,85,38,6.55,scattered clouds,2022-10-24 04:04:25
605,Contai,IN,21.7786,87.7536,71.76,94,100,14.47,moderate rain,2022-10-24 04:04:26
606,Kamina,CD,-8.7386,24.9906,65.37,76,64,3.87,broken clouds,2022-10-24 04:04:26
607,Dinghai,CN,26.2847,119.7936,67.69,62,62,29.97,broken clouds,2022-10-24 04:04:26
608,Changping,CN,40.2186,116.2197,62.24,23,0,4.68,clear sky,2022-10-24 04:04:27
609,Kamenka,RU,51.3223,42.7678,42.66,91,100,12.28,light rain,2022-10-24 04:04:28
610,Tsarychanka,UA,48.937,34.4786,49.55,94,93,10.16,overcast clouds,2022-10-24 04:04:28
611,Juneau,US,58.3019,-134.4197,38.21,100,80,7.29,broken clouds,2022-10-24 04:00:09
612,Farafangana,MG,-22.8167,47.8333,73.45,82,17,12.01,few clouds,2022-10-24 04:04:29
613,Zamora,EC,-4.0692,-78.9567,69.98,100,100,0.89,light rain,2022-10-24 04:04:29
614,Pahrump,US,36.2083,-115.9839,54.25,23,0,15.01,clear sky,2022-10-24 04:04:26
615,Lithgow,AU,-33.4833,150.15,56.1,97,100,2.93,overcast clouds,2022-10-24 04:04:30
616,Leningradskiy,RU,69.3833,178.4167,19.63,93,100,12.64,overcast clouds,2022-10-24 04:04:30
617,Cabedelo,BR,-6.9811,-34.8339,77.05,84,21,10.4,few clouds,2022-10-24 04:01:11
618,Mugumu,TZ,-1.85,34.7,62.58,68,6,4.21,clear sky,2022-10-24 04:04:31
619,Itarema,BR,-2.9248,-39.9167,79.18,77,40,13.38,scattered clouds,2022-10-24 04:04:31
620,Ibra,OM,22.6906,58.5334,77.79,28,0,1.86,clear sky,2022-10-24 04:03:19
621,Pacifica,US,37.6138,-122.4869,61.77,74,0,11.5,mist,2022-10-24 04:04:32
622,Chabahar,IR,25.2919,60.643,81.14,63,0,9.08,clear sky,2022-10-24 04:04:32
623,Tiarei,PF,-17.5333,-149.3333,78.53,75,13,7.78,few clouds,2022-10-24 04:04:33
624,Saint Anthony,US,45.0205,-93.218,69.84,71,0,13.8,clear sky,2022-10-24 04:04:33
625,George Town,MY,5.4112,100.3354,87.73,74,20,2.3,few clouds,2022-10-24 04:04:34
626,Arcata,US,40.8665,-124.0828,53.92,86,6,7.0,clear sky,2022-10-24 04:00:20
627,Caravelas,BR,-17.7125,-39.2481,71.65,93,100,3.6,light rain,2022-10-24 04:04:34
628,Tazovskiy,RU,67.4667,78.7,25.14,90,84,10.92,broken clouds,2022-10-24 04:04:35
629,Arlit,NE,18.7369,7.3853,75.02,25,0,8.5,clear sky,2022-10-24 04:04:35
630,Novyy Oskol,RU,50.7631,37.8691,46.87,90,100,12.95,overcast clouds,2022-10-24 04:04:36
631,Alice Springs,AU,-23.7,133.8833,83.75,34,0,8.05,clear sky,2022-10-24 04:04:36
632,Jizan,SA,17.3333,42.6667,83.53,72,2,0.36,clear sky,2022-10-24 04:04:36
633,Maridi,SS,4.9158,29.4742,66.38,98,28,4.18,scattered clouds,2022-10-24 04:04:37
634,Byron Bay,AU,-28.65,153.6167,81.72,69,95,4.94,overcast clouds,2022-10-24 04:04:37
635,Praya,CV,14.9215,-23.5087,75.74,78,20,10.36,few clouds,2022-10-24 04:04:38
636,Husavik,IS,66.0449,-17.3389,31.55,77,100,8.61,overcast clouds,2022-10-24 04:04:38
637,Murdochville,CA,48.9583,-65.5006,47.41,89,100,3.71,overcast clouds,2022-10-24 04:02:50
638,Denpasar,ID,-8.65,115.2167,85.71,84,40,10.36,scattered clouds,2022-10-24 03:59:45
639,Azangaro,PE,-14.9167,-70.2167,46.72,62,88,2.13,overcast clouds,2022-10-24 04:05:39
640,Pandan,PH,14.0453,124.1694,85.08,74,89,8.93,overcast clouds,2022-10-24 04:05:40
641,Natal,BR,-5.795,-35.2094,76.96,82,13,9.22,few clouds,2022-10-24 04:04:43
642,Singaparna,ID,-7.3515,108.111,82.26,68,100,3.13,overcast clouds,2022-10-24 04:05:40
643,Macas,EC,-2.3167,-78.1167,68.13,99,100,1.5,moderate rain,2022-10-24 04:02:50
644,Harlingen,US,26.1906,-97.6961,80.51,85,0,17.27,clear sky,2022-10-24 04:05:41
645,Vammala,FI,61.3333,22.9,21.9,83,20,2.13,few clouds,2022-10-24 04:05:41
646,Rincon,US,32.296,-81.2354,64.85,100,0,0.0,clear sky,2022-10-24 04:01:28
647,Koupela,BF,12.1794,-0.3517,79.29,28,48,6.89,scattered clouds,2022-10-24 04:05:42
648,Xinxiang,CN,35.3089,113.8672,74.14,30,88,6.98,overcast clouds,2022-10-24 04:05:42
649,Ust-Nera,RU,64.5667,143.2,1.92,95,63,5.32,broken clouds,2022-10-24 04:05:43
650,Jeremoabo,BR,-10.075,-38.4808,69.21,97,86,6.96,overcast clouds,2022-10-24 04:05:43
651,Qui Nhon,VN,13.7667,109.2333,82.56,72,98,11.88,overcast clouds,2022-10-24 04:05:44
652,Kulhudhuffushi,MV,6.6221,73.07,80.15,81,94,16.22,overcast clouds,2022-10-24 04:05:44
653,Causapscal,CA,48.3542,-67.227,51.3,92,100,1.79,overcast clouds,2022-10-24 04:05:44
654,Marsh Harbour,BS,26.5412,-77.0636,78.76,63,0,10.54,clear sky,2022-10-24 04:05:45
655,Chengde,CN,40.9725,117.9361,59.47,20,0,2.46,clear sky,2022-10-24 04:05:45
656,Geraldton,AU,-28.7667,114.6,67.5,54,90,18.5,overcast clouds,2022-10-24 04:05:46
657,Nemuro,JP,43.3236,145.575,46.53,86,98,12.28,light rain,2022-10-24 04:05:46
658,Asosa,ET,10.0667,34.5333,59.47,91,3,4.38,clear sky,2022-10-24 04:05:46
659,Aden,YE,12.7794,45.0367,82.38,70,0,11.34,clear sky,2022-10-24 04:01:20
660,Poya,NC,-21.35,165.15,76.66,74,100,7.43,overcast clouds,2022-10-24 04:05:47
661,Leh,IN,34.1667,77.5833,35.31,33,0,1.74,clear sky,2022-10-24 04:05:48
662,Gijon,ES,43.5357,-5.6615,58.46,90,81,4.9,broken clouds,2022-10-24 04:05:17
663,Barwadih,IN,23.8333,84.1167,74.64,55,65,4.12,broken clouds,2022-10-24 04:05:48
664,Sherlovaya Gora,RU,50.5667,116.25,45.73,30,12,16.64,few clouds,2022-10-24 04:05:49
665,Jalu,LY,29.0331,21.5482,60.31,74,0,6.2,clear sky,2022-10-24 04:05:49
666,Axim,GH,4.8699,-2.2405,76.59,89,84,2.55,light rain,2022-10-24 04:05:50
667,Dryden,CA,49.7833,-92.7503,53.94,91,69,10.87,broken clouds,2022-10-24 04:05:50
668,Pionerskiy,RU,54.9508,20.2275,48.04,90,97,9.35,overcast clouds,2022-10-24 04:05:50
669,Flers,FR,48.7372,-0.5747,55.65,85,66,15.05,broken clouds,2022-10-24 04:05:51
670,Kloulklubed,PW,7.0419,134.2556,83.55,79,76,17.65,broken clouds,2022-10-24 04:05:51
671,Touba,CI,8.2833,-7.6833,69.89,95,93,2.89,light rain,2022-10-24 04:05:52
672,Kampot,KH,10.6167,104.1833,84.25,66,82,5.21,broken clouds,2022-10-24 04:05:52
673,Tefe,BR,-3.3542,-64.7114,73.54,98,100,1.77,overcast clouds,2022-10-24 04:05:52
674,Mitsamiouli,KM,-11.3847,43.2844,76.78,81,18,10.56,few clouds,2022-10-24 04:05:53
675,Llandrindod Wells,GB,52.2416,-3.3787,52.95,91,100,9.8,light rain,2022-10-24 04:05:53
676,Shimoda,JP,34.6667,138.95,58.1,79,92,18.12,overcast clouds,2022-10-24 04:05:54
677,Zyryanka,RU,65.75,150.85,6.91,87,52,12.75,broken clouds,2022-10-24 04:05:54
678,Mitchell,US,43.7094,-98.0298,56.73,59,20,15.01,few clouds,2022-10-24 04:05:55
679,Bud,US,39.447,-86.1758,66.34,64,19,10.67,few clouds,2022-10-24 04:05:55
680,Huarmey,PE,-10.0681,-78.1522,61.5,86,98,8.43,overcast clouds,2022-10-24 04:05:55
681,Floro,NO,61.5996,5.0328,48.27,100,0,8.05,clear sky,2022-10-24 04:05:56
682,Sao Francisco De Assis,BR,-29.5503,-55.1311,53.74,89,0,4.81,clear sky,2022-10-24 04:05:56
683,Morki,RU,56.4303,48.9947,37.54,95,100,12.91,overcast clouds,2022-10-24 04:05:57
684,Tosya,TR,41.0155,34.0401,46.13,84,1,2.46,clear sky,2022-10-24 04:05:57
685,North Bend,US,43.4065,-124.2243,51.85,96,20,4.61,few clouds,2022-10-24 04:05:58
686,Pierre,US,44.3683,-100.351,48.85,71,97,21.0,overcast clouds,2022-10-24 04:02:10
687,Pressbaum,AT,48.176,16.0477,55.2,92,100,5.01,overcast clouds,2022-10-24 04:06:58
688,Achacachi,BO,-16.05,-68.6833,42.01,79,89,8.75,overcast clouds,2022-10-24 04:06:58
689,Villanueva,HN,15.3167,-88.0,75.04,94,20,2.3,few clouds,2022-10-24 04:06:59
690,Xai-Xai,MZ,-25.0519,33.6442,71.94,81,72,2.13,broken clouds,2022-10-24 04:06:59
691,Flin Flon,CA,54.7682,-101.865,29.7,69,100,9.44,overcast clouds,2022-10-24 04:07:00
